assets.artemis_id,Custom.metrics,Count of assets.symbol
pancakeswap,MAX_SUPPLY,1
pancakeswap,MC,1
pancakeswap,PRICE,1
pancakeswap,TOT_SUPPLY,1
pancakeswap,TRADING_VOLUME,1
pancakeswap,TVL,1
pancakeswap,UNIQUE_TRADERS,1
pancakeswap,WEEKLY_COMMITS_CORE,1
pancakeswap,WEEKLY_DEVS_CORE,1
parallel_finance,24H_MC_CHG,1
parallel_finance,24H_MC_CHG_PCT,1
parallel_finance,24H_PRICE_CHG,1
parallel_finance,24H_PRICE_CHG_PCT,1
parallel_finance,24H_PRICE_HIGH,1
parallel_finance,24H_PRICE_LOW,1
parallel_finance,24H_VOLUME,1
parallel_finance,30D_PRICE_CHG_PCT,1
parallel_finance,30D_VOLUME,1
parallel_finance,7D_PRICE_CHG_PCT,1
parallel_finance,ATH,1
parallel_finance,ATH_CHG_PCT,1
parallel_finance,ATH_DATE,1
parallel_finance,ATL,1
parallel_finance,ATL_CHG_PCT,1
parallel_finance,ATL_DATE,1
parallel_finance,CIRC_SUPPLY,1
parallel_finance,CMC,1
parallel_finance,DAILY_TXNS,1
parallel_finance,DAU,1
parallel_finance,FDMC,1
parallel_finance,FDV,1
parallel_finance,GAS_USD,1
parallel_finance,MAX_SUPPLY,1
parallel_finance,MC,1
parallel_finance,PRICE,1
parallel_finance,TOT_SUPPLY,1
parallel_finance,TVL,1
parallel_finance,WEEKLY_COMMITS_CORE,1
parallel_finance,WEEKLY_DEVS_CORE,1
perpetual-protocol,24H_MC_CHG,1
perpetual-protocol,24H_MC_CHG_PCT,1
perpetual-protocol,24H_PRICE_CHG,1
perpetual-protocol,24H_PRICE_CHG_PCT,1
perpetual-protocol,24H_PRICE_HIGH,1
perpetual-protocol,24H_PRICE_LOW,1
perpetual-protocol,24H_VOLUME,1
perpetual-protocol,30D_PRICE_CHG_PCT,1
perpetual-protocol,30D_VOLUME,1
perpetual-protocol,7D_PRICE_CHG_PCT,1
perpetual-protocol,ATH,1
perpetual-protocol,ATH_CHG_PCT,1
perpetual-protocol,ATH_DATE,1
perpetual-protocol,ATL,1
perpetual-protocol,ATL_CHG_PCT,1
perpetual-protocol,ATL_DATE,1
perpetual-protocol,CIRC_SUPPLY,1
perpetual-protocol,CMC,1
perpetual-protocol,FDMC,1
perpetual-protocol,FDV,1
perpetual-protocol,FEES,1
perpetual-protocol,MAX_SUPPLY,1
perpetual-protocol,MC,1
perpetual-protocol,PRICE,1
perpetual-protocol,REVENUE,1
perpetual-protocol,TOT_SUPPLY,1
perpetual-protocol,TRADING_VOLUME,1
perpetual-protocol,TVL,1
perpetual-protocol,UNIQUE_TRADERS,1
perpetual-protocol,WEEKLY_COMMITS_CORE,1
perpetual-protocol,WEEKLY_DEVS_CORE,1
polkadot,24H_MC_CHG,1
polkadot,24H_MC_CHG_PCT,1
polkadot,24H_PRICE_CHG,1
polkadot,24H_PRICE_CHG_PCT,1
polkadot,24H_PRICE_HIGH,1
polkadot,24H_PRICE_LOW,1
polkadot,24H_VOLUME,1
polkadot,30D_PRICE_CHG_PCT,1
polkadot,30D_VOLUME,1
polkadot,7D_PRICE_CHG_PCT,1
polkadot,ATH,1
polkadot,ATH_CHG_PCT,1
polkadot,ATH_DATE,1
polkadot,ATL,1
polkadot,ATL_CHG_PCT,1
polkadot,ATL_DATE,1
polkadot,CIRC_SUPPLY,1
polkadot,CMC,1
polkadot,DAILY_TXNS,1
polkadot,DAU,1
polkadot,FDMC,1
polkadot,FDV,1
polkadot,FEES,1
polkadot,GAS_USD,1
polkadot,MAX_SUPPLY,1
polkadot,MC,1
polkadot,NEW_TWITTER_FOLLOWERS,1
polkadot,PRICE,1
polkadot,REVENUE,1
polkadot,TOT_SUPPLY,1
polkadot,TVL,1
polkadot,TWITTER_FOLLOWERS,1
polkadot,WEEKLY_COMMITS_CORE,1
polkadot,WEEKLY_COMMITS_SUB,1
polkadot,WEEKLY_DEVS_CORE,1
polkadot,WEEKLY_DEVS_SUB,1
polygon,24H_MC_CHG,1
polygon,24H_MC_CHG_PCT,1
polygon,24H_PRICE_CHG,1
polygon,24H_PRICE_CHG_PCT,1
polygon,24H_PRICE_HIGH,1
polygon,24H_PRICE_LOW,1
polygon,24H_VOLUME,1
polygon,30D_PRICE_CHG_PCT,1
polygon,30D_VOLUME,1
polygon,7D_PRICE_CHG_PCT,1
polygon,ATH,1
polygon,ATH_CHG_PCT,1
polygon,ATH_DATE,1
polygon,ATL,1
polygon,ATL_CHG_PCT,1
polygon,ATL_DATE,1
polygon,AVG_TXN_FEE,1
polygon,CIRC_SUPPLY,1
polygon,CMC,1
polygon,DAILY_TXNS,1
polygon,DAU,1
polygon,DAU_OVER_100,1
polygon,DEX_VOLUMES,1
polygon,FDMC,1
polygon,FDV,1
polygon,FEES,1
polygon,MAX_SUPPLY,1
polygon,MC,1
polygon,NEW_TWITTER_FOLLOWERS,1
polygon,PRICE,1
polygon,REVENUE,1
polygon,STABLECOIN_GROWTH,1
polygon,STABLECOIN_MC,1
polygon,TOT_SUPPLY,1
polygon,TVL,1
polygon,TWITTER_FOLLOWERS,1
polygon,WEEKLY_COMMITS_CORE,1
polygon,WEEKLY_COMMITS_SUB,1
polygon,WEEKLY_CONTRACTS_DEPLOYED,1
polygon,WEEKLY_DEVS_CORE,1
polygon,WEEKLY_DEVS_SUB,1
polygon,WEEKLY_UNIQUE_CONTRACT_DEPLOYERS,1
polygon_pos_bridge,BRIDGE_DAU,1
polygon_pos_bridge,BRIDGE_VOLUME,1
polygon_pos_bridge,CUMULATIVE_NET_FLOW,1
polygon_pos_bridge,INFLOW,1
polygon_pos_bridge,OUTFLOW,1
polygon_pos_bridge,TVL,1
polygon_zk,24H_MC_CHG,1
polygon_zk,24H_MC_CHG_PCT,1
polygon_zk,24H_PRICE_CHG,1
polygon_zk,24H_PRICE_CHG_PCT,1
polygon_zk,24H_PRICE_HIGH,1
polygon_zk,24H_PRICE_LOW,1
polygon_zk,24H_VOLUME,1
polygon_zk,30D_PRICE_CHG_PCT,1
polygon_zk,30D_VOLUME,1
polygon_zk,7D_PRICE_CHG_PCT,1
polygon_zk,ATH,1
polygon_zk,ATH_CHG_PCT,1
polygon_zk,ATH_DATE,1
polygon_zk,ATL,1
polygon_zk,ATL_CHG_PCT,1
polygon_zk,ATL_DATE,1
polygon_zk,CIRC_SUPPLY,1
polygon_zk,CMC,1
polygon_zk,DAILY_TXNS,1
polygon_zk,DAU,1
polygon_zk,DEX_VOLUMES,1
polygon_zk,FDMC,1
polygon_zk,FDV,1
polygon_zk,FEES,1
polygon_zk,MAX_SUPPLY,1
polygon_zk,MC,1
polygon_zk,NEW_TWITTER_FOLLOWERS,1
polygon_zk,PRICE,1
polygon_zk,REVENUE,1
polygon_zk,STABLECOIN_GROWTH,1
polygon_zk,STABLECOIN_MC,1
polygon_zk,TOT_SUPPLY,1
polygon_zk,TVL,1
polygon_zk,TWITTER_FOLLOWERS,1
polygon_zk,WEEKLY_COMMITS_CORE,1
polygon_zk,WEEKLY_DEVS_CORE,1
quickswap,24H_MC_CHG,1
quickswap,24H_MC_CHG_PCT,1
quickswap,24H_PRICE_CHG,1
quickswap,24H_PRICE_CHG_PCT,1
quickswap,24H_PRICE_HIGH,1
quickswap,24H_PRICE_LOW,1
quickswap,24H_VOLUME,1
quickswap,30D_PRICE_CHG_PCT,1
quickswap,30D_VOLUME,1
quickswap,7D_PRICE_CHG_PCT,1
quickswap,ATH,1
quickswap,ATH_CHG_PCT,1
quickswap,ATH_DATE,1
quickswap,ATL,1
quickswap,ATL_CHG_PCT,1
quickswap,ATL_DATE,1
quickswap,CIRC_SUPPLY,1
quickswap,CMC,1
quickswap,FDMC,1
quickswap,FDV,1
quickswap,FEES,1
quickswap,MAX_SUPPLY,1
quickswap,MC,1
quickswap,PRICE,1
quickswap,TOT_SUPPLY,1
quickswap,TRADING_VOLUME,1
quickswap,TVL,1
quickswap,UNIQUE_TRADERS,1
quickswap,WEEKLY_COMMITS_CORE,1
quickswap,WEEKLY_DEVS_CORE,1
rabbit-x,24H_MC_CHG,1
rabbit-x,24H_MC_CHG_PCT,1
rabbit-x,24H_PRICE_CHG,1
rabbit-x,24H_PRICE_CHG_PCT,1
rabbit-x,24H_PRICE_HIGH,1
rabbit-x,24H_PRICE_LOW,1
rabbit-x,24H_VOLUME,1
rabbit-x,30D_PRICE_CHG_PCT,1
rabbit-x,30D_VOLUME,1
rabbit-x,7D_PRICE_CHG_PCT,1
rabbit-x,ATH,1
rabbit-x,ATH_CHG_PCT,1
rabbit-x,ATH_DATE,1
rabbit-x,ATL,1
rabbit-x,ATL_CHG_PCT,1
rabbit-x,ATL_DATE,1
rabbit-x,CIRC_SUPPLY,1
rabbit-x,CMC,1
rabbit-x,FDMC,1
rabbit-x,FDV,1
rabbit-x,MAX_SUPPLY,1
rabbit-x,MC,1
rabbit-x,PRICE,1
rabbit-x,TOT_SUPPLY,1
rabbit-x,TRADING_VOLUME,1
rabbit-x,TVL,1
rabbit-x,UNIQUE_TRADERS,1
radiant,24H_MC_CHG,1
radiant,24H_MC_CHG_PCT,1
radiant,24H_PRICE_CHG,1
radiant,24H_PRICE_CHG_PCT,1
radiant,24H_PRICE_HIGH,1
radiant,24H_PRICE_LOW,1
radiant,24H_VOLUME,1
radiant,30D_PRICE_CHG_PCT,1
radiant,30D_VOLUME,1
radiant,7D_PRICE_CHG_PCT,1
radiant,ATH,1
radiant,ATH_CHG_PCT,1
radiant,ATH_DATE,1
radiant,ATL,1
radiant,ATL_CHG_PCT,1
radiant,ATL_DATE,1
radiant,BORROWS,1
radiant,CIRC_SUPPLY,1
radiant,CMC,1
radiant,DEPOSITS,1
radiant,FDMC,1
radiant,FDV,1
radiant,MAX_SUPPLY,1
radiant,MC,1
radiant,PRICE,1
radiant,TOT_SUPPLY,1
raider-aurum,24H_MC_CHG,1
raider-aurum,24H_MC_CHG_PCT,1
raider-aurum,24H_PRICE_CHG,1
raider-aurum,24H_PRICE_CHG_PCT,1
raider-aurum,24H_PRICE_HIGH,1
raider-aurum,24H_PRICE_LOW,1
raider-aurum,24H_VOLUME,1
raider-aurum,30D_PRICE_CHG_PCT,1
raider-aurum,30D_VOLUME,1
raider-aurum,7D_PRICE_CHG_PCT,1
raider-aurum,ATH,1
raider-aurum,ATH_CHG_PCT,1
raider-aurum,ATH_DATE,1
raider-aurum,ATL,1
raider-aurum,ATL_CHG_PCT,1
raider-aurum,ATL_DATE,1
raider-aurum,CIRC_SUPPLY,1
raider-aurum,CMC,1
raider-aurum,FDMC,1
raider-aurum,FDV,1
raider-aurum,MAX_SUPPLY,1
raider-aurum,MC,1
raider-aurum,NEW_TWITTER_FOLLOWERS,1
raider-aurum,PRICE,1
raider-aurum,TOT_SUPPLY,1
raider-aurum,TWITTER_FOLLOWERS,1
rainbow-token,24H_MC_CHG,1
rainbow-token,24H_MC_CHG_PCT,1
rainbow-token,24H_PRICE_CHG,1
rainbow-token,24H_PRICE_CHG_PCT,1
rainbow-token,24H_PRICE_HIGH,1
rainbow-token,24H_PRICE_LOW,1
rainbow-token,24H_VOLUME,1
rainbow-token,30D_PRICE_CHG_PCT,1
rainbow-token,30D_VOLUME,1
rainbow-token,7D_PRICE_CHG_PCT,1
rainbow-token,ATH,1
rainbow-token,ATH_CHG_PCT,1
rainbow-token,ATH_DATE,1
rainbow-token,ATL,1
rainbow-token,ATL_CHG_PCT,1
rainbow-token,ATL_DATE,1
rainbow-token,CIRC_SUPPLY,1
rainbow-token,CMC,1
rainbow-token,FDMC,1
rainbow-token,FDV,1
rainbow-token,MAX_SUPPLY,1
rainbow-token,MC,1
rainbow-token,NEW_TWITTER_FOLLOWERS,1
rainbow-token,PRICE,1
rainbow-token,TOT_SUPPLY,1
rainbow-token,TWITTER_FOLLOWERS,1
rocketpool,24H_MC_CHG,1
rocketpool,24H_MC_CHG_PCT,1
rocketpool,24H_PRICE_CHG,1
rocketpool,24H_PRICE_CHG_PCT,1
rocketpool,24H_PRICE_HIGH,1
rocketpool,24H_PRICE_LOW,1
rocketpool,24H_VOLUME,1
rocketpool,30D_PRICE_CHG_PCT,1
rocketpool,30D_VOLUME,1
rocketpool,7D_PRICE_CHG_PCT,1
rocketpool,AMT_STAKED_USD,1
rocketpool,AMT_STAKED_USD_INFLOW,1
rocketpool,ATH,1
rocketpool,ATH_CHG_PCT,1
rocketpool,ATH_DATE,1
rocketpool,ATL,1
rocketpool,ATL_CHG_PCT,1
rocketpool,ATL_DATE,1
rocketpool,CIRC_SUPPLY,1
rocketpool,CMC,1
rocketpool,FDMC,1
rocketpool,FDV,1
rocketpool,MAX_SUPPLY,1
rocketpool,MC,1
rocketpool,PRICE,1
rocketpool,STAKED_ETH,1
rocketpool,STAKED_ETH_INFLOW,1
rocketpool,TOT_SUPPLY,1
rocketpool,TVL,1
rocketpool,WEEKLY_COMMITS_CORE,1
rocketpool,WEEKLY_DEVS_CORE,1
scroll,DAILY_TXNS,1
scroll,DAU,1
scroll,DEX_VOLUMES,1
scroll,FEES,1
scroll,NEW_TWITTER_FOLLOWERS,1
scroll,REVENUE,1
scroll,TVL,1
scroll,TWITTER_FOLLOWERS,1
scroll,WEEKLY_COMMITS_CORE,1
scroll,WEEKLY_COMMITS_SUB,1
scroll,WEEKLY_CONTRACTS_DEPLOYED,1
scroll,WEEKLY_DEVS_CORE,1
scroll,WEEKLY_DEVS_SUB,1
scroll,WEEKLY_UNIQUE_CONTRACT_DEPLOYERS,1
seamlessprotocol,24H_MC_CHG,1
seamlessprotocol,24H_MC_CHG_PCT,1
seamlessprotocol,24H_PRICE_CHG,1
seamlessprotocol,24H_PRICE_CHG_PCT,1
seamlessprotocol,24H_PRICE_HIGH,1
seamlessprotocol,24H_PRICE_LOW,1
seamlessprotocol,24H_VOLUME,1
seamlessprotocol,30D_PRICE_CHG_PCT,1
seamlessprotocol,30D_VOLUME,1
seamlessprotocol,7D_PRICE_CHG_PCT,1
seamlessprotocol,ATH,1
seamlessprotocol,ATH_CHG_PCT,1
seamlessprotocol,ATH_DATE,1
seamlessprotocol,ATL,1
seamlessprotocol,ATL_CHG_PCT,1
seamlessprotocol,ATL_DATE,1
seamlessprotocol,BORROWS,1
seamlessprotocol,CIRC_SUPPLY,1
seamlessprotocol,CMC,1
seamlessprotocol,DEPOSITS,1
seamlessprotocol,FDMC,1
seamlessprotocol,FDV,1
seamlessprotocol,MAX_SUPPLY,1
seamlessprotocol,MC,1
seamlessprotocol,PRICE,1
seamlessprotocol,TOT_SUPPLY,1
seamlessprotocol,TVL,1
sei,24H_MC_CHG,1
sei,24H_MC_CHG_PCT,1
sei,24H_PRICE_CHG,1
sei,24H_PRICE_CHG_PCT,1
sei,24H_PRICE_HIGH,1
sei,24H_PRICE_LOW,1
sei,24H_VOLUME,1
sei,30D_PRICE_CHG_PCT,1
sei,30D_VOLUME,1
sei,7D_PRICE_CHG_PCT,1
sei,ATH,1
sei,ATH_CHG_PCT,1
sei,ATH_DATE,1
sei,ATL,1
sei,ATL_CHG_PCT,1
sei,ATL_DATE,1
sei,CIRC_SUPPLY,1
sei,CMC,1
sei,DAILY_TXNS,1
sei,DAU,1
sei,DEX_VOLUMES,1
sei,FDMC,1
sei,FDV,1
sei,FEES,1
sei,MAX_SUPPLY,1
sei,MC,1
sei,NEW_TWITTER_FOLLOWERS,1
sei,PRICE,1
sei,REVENUE,1
sei,TOT_SUPPLY,1
sei,TVL,1
sei,TWITTER_FOLLOWERS,1
sei,WEEKLY_COMMITS_CORE,1
sei,WEEKLY_COMMITS_SUB,1
sei,WEEKLY_CONTRACTS_DEPLOYED,1
sei,WEEKLY_DEVS_CORE,1
sei,WEEKLY_DEVS_SUB,1
sei,WEEKLY_UNIQUE_CONTRACT_DEPLOYERS,1
solana,24H_MC_CHG,1
solana,24H_MC_CHG_PCT,1
solana,24H_PRICE_CHG,1
solana,24H_PRICE_CHG_PCT,1
solana,24H_PRICE_HIGH,1
solana,24H_PRICE_LOW,1
solana,24H_VOLUME,1
solana,30D_PRICE_CHG_PCT,1
solana,30D_VOLUME,1
solana,7D_PRICE_CHG_PCT,1
solana,ATH,1
solana,ATH_CHG_PCT,1
solana,ATH_DATE,1
solana,ATL,1
solana,ATL_CHG_PCT,1
solana,ATL_DATE,1
solana,AVG_TXN_FEE,1
solana,CIRC_SUPPLY,1
solana,CMC,1
solana,DAILY_TXNS,1
solana,DAU,1
solana,DEX_VOLUMES,1
solana,FDMC,1
solana,FDV,1
solana,FEES,1
solana,MAX_SUPPLY,1
solana,MC,1
solana,NEW_TWITTER_FOLLOWERS,1
solana,PRICE,1
solana,REVENUE,1
solana,STABLECOIN_GROWTH,1
solana,STABLECOIN_MC,1
solana,TOT_SUPPLY,1
solana,TVL,1
solana,TWITTER_FOLLOWERS,1
solana,WEEKLY_COMMITS_CORE,1
solana,WEEKLY_COMMITS_SUB,1
solana,WEEKLY_CONTRACTS_DEPLOYED,1
solana,WEEKLY_DEVS_CORE,1
solana,WEEKLY_DEVS_SUB,1
solana,WEEKLY_UNIQUE_CONTRACT_DEPLOYERS,1
sonne_finance,24H_MC_CHG,1
sonne_finance,24H_MC_CHG_PCT,1
sonne_finance,24H_PRICE_CHG,1
sonne_finance,24H_PRICE_CHG_PCT,1
sonne_finance,24H_PRICE_HIGH,1
sonne_finance,24H_PRICE_LOW,1
sonne_finance,24H_VOLUME,1
sonne_finance,30D_PRICE_CHG_PCT,1
sonne_finance,30D_VOLUME,1
sonne_finance,7D_PRICE_CHG_PCT,1
sonne_finance,ATH,1
sonne_finance,ATH_CHG_PCT,1
sonne_finance,ATH_DATE,1
sonne_finance,ATL,1
sonne_finance,ATL_CHG_PCT,1
sonne_finance,ATL_DATE,1
sonne_finance,BORROWS,1
sonne_finance,CIRC_SUPPLY,1
sonne_finance,CMC,1
sonne_finance,DEPOSITS,1
sonne_finance,FDMC,1
sonne_finance,FDV,1
sonne_finance,FEES,1
sonne_finance,MAX_SUPPLY,1
sonne_finance,MC,1
sonne_finance,PRICE,1
sonne_finance,REVENUE,1
sonne_finance,TOT_SUPPLY,1
sonne_finance,TVL,1
sonne_finance,WEEKLY_COMMITS_CORE,1
sonne_finance,WEEKLY_DEVS_CORE,1
spark,BORROWS,1
spark,DEPOSITS,1
spark,TVL,1
splinterlands,24H_MC_CHG,1
splinterlands,24H_MC_CHG_PCT,1
splinterlands,24H_PRICE_CHG,1
splinterlands,24H_PRICE_CHG_PCT,1
splinterlands,24H_PRICE_HIGH,1
splinterlands,24H_PRICE_LOW,1
splinterlands,24H_VOLUME,1
splinterlands,30D_PRICE_CHG_PCT,1
splinterlands,30D_VOLUME,1
splinterlands,7D_PRICE_CHG_PCT,1
splinterlands,ATH,1
splinterlands,ATH_CHG_PCT,1
splinterlands,ATH_DATE,1
splinterlands,ATL,1
splinterlands,ATL_CHG_PCT,1
splinterlands,ATL_DATE,1
splinterlands,CIRC_SUPPLY,1
splinterlands,CMC,1
splinterlands,FDMC,1
splinterlands,FDV,1
splinterlands,MAX_SUPPLY,1
splinterlands,MC,1
splinterlands,NEW_TWITTER_FOLLOWERS,1
splinterlands,PRICE,1
splinterlands,TOT_SUPPLY,1
splinterlands,TWITTER_FOLLOWERS,1
splinterlands,WEEKLY_COMMITS_CORE,1
splinterlands,WEEKLY_DEVS_CORE,1
spy,PRICE,1
stacks,24H_MC_CHG,1
stacks,24H_MC_CHG_PCT,1
stacks,24H_PRICE_CHG,1
stacks,24H_PRICE_CHG_PCT,1
stacks,24H_PRICE_HIGH,1
stacks,24H_PRICE_LOW,1
stacks,24H_VOLUME,1
stacks,30D_PRICE_CHG_PCT,1
stacks,30D_VOLUME,1
stacks,7D_PRICE_CHG_PCT,1
stacks,ATH,1
stacks,ATH_CHG_PCT,1
stacks,ATH_DATE,1
stacks,ATL,1
stacks,ATL_CHG_PCT,1
stacks,ATL_DATE,1
stacks,CIRC_SUPPLY,1
stacks,CMC,1
stacks,DAILY_TXNS,1
stacks,DAU,1
stacks,DEX_VOLUMES,1
stacks,FDMC,1
stacks,FDV,1
stacks,FEES,1
stacks,MAX_SUPPLY,1
stacks,MC,1
stacks,NEW_TWITTER_FOLLOWERS,1
stacks,PRICE,1
stacks,TOT_SUPPLY,1
stacks,TVL,1
stacks,TWITTER_FOLLOWERS,1
stacks,WEEKLY_COMMITS_CORE,1
stacks,WEEKLY_COMMITS_SUB,1
stacks,WEEKLY_DEVS_CORE,1
stacks,WEEKLY_DEVS_SUB,1
stakewise,24H_MC_CHG,1
stakewise,24H_MC_CHG_PCT,1
stakewise,24H_PRICE_CHG,1
stakewise,24H_PRICE_CHG_PCT,1
stakewise,24H_PRICE_HIGH,1
stakewise,24H_PRICE_LOW,1
stakewise,24H_VOLUME,1
stakewise,30D_PRICE_CHG_PCT,1
stakewise,30D_VOLUME,1
stakewise,7D_PRICE_CHG_PCT,1
stakewise,AMT_STAKED_USD,1
