assets.artemis_id,Custom.metrics,Count of assets.symbol
stakewise,AMT_STAKED_USD_INFLOW,1
stakewise,ATH,1
stakewise,ATH_CHG_PCT,1
stakewise,ATH_DATE,1
stakewise,ATL,1
stakewise,ATL_CHG_PCT,1
stakewise,ATL_DATE,1
stakewise,CIRC_SUPPLY,1
stakewise,CMC,1
stakewise,FDMC,1
stakewise,FDV,1
stakewise,FEES,1
stakewise,MAX_SUPPLY,1
stakewise,MC,1
stakewise,PRICE,1
stakewise,REVENUE,1
stakewise,STAKED_ETH,1
stakewise,STAKED_ETH_INFLOW,1
stakewise,TOT_SUPPLY,1
stakewise,TVL,1
stakewise,WEEKLY_COMMITS_CORE,1
stakewise,WEEKLY_DEVS_CORE,1
star-atlas,24H_MC_CHG,1
star-atlas,24H_MC_CHG_PCT,1
star-atlas,24H_PRICE_CHG,1
star-atlas,24H_PRICE_CHG_PCT,1
star-atlas,24H_PRICE_HIGH,1
star-atlas,24H_PRICE_LOW,1
star-atlas,24H_VOLUME,1
star-atlas,30D_PRICE_CHG_PCT,1
star-atlas,30D_VOLUME,1
star-atlas,7D_PRICE_CHG_PCT,1
star-atlas,ATH,1
star-atlas,ATH_CHG_PCT,1
star-atlas,ATH_DATE,1
star-atlas,ATL,1
star-atlas,ATL_CHG_PCT,1
star-atlas,ATL_DATE,1
star-atlas,CIRC_SUPPLY,1
star-atlas,CMC,1
star-atlas,FDMC,1
star-atlas,FDV,1
star-atlas,MAX_SUPPLY,1
star-atlas,MC,1
star-atlas,NEW_TWITTER_FOLLOWERS,1
star-atlas,PRICE,1
star-atlas,TOT_SUPPLY,1
star-atlas,TWITTER_FOLLOWERS,1
star-atlas,WEEKLY_COMMITS_CORE,1
star-atlas,WEEKLY_DEVS_CORE,1
star-atlas-dao,24H_MC_CHG,1
star-atlas-dao,24H_MC_CHG_PCT,1
star-atlas-dao,24H_PRICE_CHG,1
star-atlas-dao,24H_PRICE_CHG_PCT,1
star-atlas-dao,24H_PRICE_HIGH,1
star-atlas-dao,24H_PRICE_LOW,1
star-atlas-dao,24H_VOLUME,1
star-atlas-dao,30D_PRICE_CHG_PCT,1
star-atlas-dao,30D_VOLUME,1
star-atlas-dao,7D_PRICE_CHG_PCT,1
star-atlas-dao,ATH,1
star-atlas-dao,ATH_CHG_PCT,1
star-atlas-dao,ATH_DATE,1
star-atlas-dao,ATL,1
star-atlas-dao,ATL_CHG_PCT,1
star-atlas-dao,ATL_DATE,1
star-atlas-dao,CIRC_SUPPLY,1
star-atlas-dao,CMC,1
star-atlas-dao,FDMC,1
star-atlas-dao,FDV,1
star-atlas-dao,MAX_SUPPLY,1
star-atlas-dao,MC,1
star-atlas-dao,NEW_TWITTER_FOLLOWERS,1
star-atlas-dao,PRICE,1
star-atlas-dao,TOT_SUPPLY,1
star-atlas-dao,TWITTER_FOLLOWERS,1
stargate,24H_MC_CHG,1
stargate,24H_MC_CHG_PCT,1
stargate,24H_PRICE_CHG,1
stargate,24H_PRICE_CHG_PCT,1
stargate,24H_PRICE_HIGH,1
stargate,24H_PRICE_LOW,1
stargate,24H_VOLUME,1
stargate,30D_PRICE_CHG_PCT,1
stargate,30D_VOLUME,1
stargate,7D_PRICE_CHG_PCT,1
stargate,ATH,1
stargate,ATH_CHG_PCT,1
stargate,ATH_DATE,1
stargate,ATL,1
stargate,ATL_CHG_PCT,1
stargate,ATL_DATE,1
stargate,BRIDGE_VOLUME,1
stargate,CIRC_SUPPLY,1
stargate,CMC,1
stargate,FDMC,1
stargate,FDV,1
stargate,FEES,1
stargate,MAX_SUPPLY,1
stargate,MC,1
stargate,PRICE,1
stargate,REVENUE,1
stargate,TOT_SUPPLY,1
stargate,TVL,1
stargate,WEEKLY_COMMITS_CORE,1
stargate,WEEKLY_DEVS_CORE,1
starknet,DAILY_TXNS,1
starknet,DAU,1
starknet,DEX_VOLUMES,1
starknet,FEES,1
starknet,GAS_USD,1
starknet,NEW_TWITTER_FOLLOWERS,1
starknet,REVENUE,1
starknet,STABLECOIN_GROWTH,1
starknet,STABLECOIN_MC,1
starknet,TVL,1
starknet,TWITTER_FOLLOWERS,1
starknet,WEEKLY_COMMITS_CORE,1
starknet,WEEKLY_COMMITS_SUB,1
starknet,WEEKLY_DEVS_CORE,1
starknet,WEEKLY_DEVS_SUB,1
starknet_bridge,BRIDGE_DAU,1
starknet_bridge,BRIDGE_VOLUME,1
starknet_bridge,CUMULATIVE_NET_FLOW,1
starknet_bridge,INFLOW,1
starknet_bridge,OUTFLOW,1
starknet_bridge,TVL,1
stride,24H_MC_CHG,1
stride,24H_MC_CHG_PCT,1
stride,24H_PRICE_CHG,1
stride,24H_PRICE_CHG_PCT,1
stride,24H_PRICE_HIGH,1
stride,24H_PRICE_LOW,1
stride,24H_VOLUME,1
stride,30D_PRICE_CHG_PCT,1
stride,30D_VOLUME,1
stride,7D_PRICE_CHG_PCT,1
stride,ATH,1
stride,ATH_CHG_PCT,1
stride,ATH_DATE,1
stride,ATL,1
stride,ATL_CHG_PCT,1
stride,ATL_DATE,1
stride,CIRC_SUPPLY,1
stride,CMC,1
stride,DAILY_TXNS,1
stride,DAU,1
stride,FDMC,1
stride,FDV,1
stride,GAS_USD,1
stride,MAX_SUPPLY,1
stride,MC,1
stride,PRICE,1
stride,TOT_SUPPLY,1
stride,TVL,1
stride,WEEKLY_COMMITS_CORE,1
stride,WEEKLY_DEVS_CORE,1
sui,24H_MC_CHG,1
sui,24H_MC_CHG_PCT,1
sui,24H_PRICE_CHG,1
sui,24H_PRICE_CHG_PCT,1
sui,24H_PRICE_HIGH,1
sui,24H_PRICE_LOW,1
sui,24H_VOLUME,1
sui,30D_PRICE_CHG_PCT,1
sui,30D_VOLUME,1
sui,7D_PRICE_CHG_PCT,1
sui,ATH,1
sui,ATH_CHG_PCT,1
sui,ATH_DATE,1
sui,ATL,1
sui,ATL_CHG_PCT,1
sui,ATL_DATE,1
sui,CIRC_SUPPLY,1
sui,CMC,1
sui,DAILY_TXNS,1
sui,DAU,1
sui,DEX_VOLUMES,1
sui,FDMC,1
sui,FDV,1
sui,FEES,1
sui,MAX_SUPPLY,1
sui,MC,1
sui,NEW_TWITTER_FOLLOWERS,1
sui,PRICE,1
sui,REVENUE,1
sui,TOT_SUPPLY,1
sui,TVL,1
sui,TWITTER_FOLLOWERS,1
sui,WEEKLY_COMMITS_CORE,1
sui,WEEKLY_COMMITS_SUB,1
sui,WEEKLY_DEVS_CORE,1
sui,WEEKLY_DEVS_SUB,1
sushiswap,24H_MC_CHG,1
sushiswap,24H_MC_CHG_PCT,1
sushiswap,24H_PRICE_CHG,1
sushiswap,24H_PRICE_CHG_PCT,1
sushiswap,24H_PRICE_HIGH,1
sushiswap,24H_PRICE_LOW,1
sushiswap,24H_VOLUME,1
sushiswap,30D_PRICE_CHG_PCT,1
sushiswap,30D_VOLUME,1
sushiswap,7D_PRICE_CHG_PCT,1
sushiswap,ATH,1
sushiswap,ATH_CHG_PCT,1
sushiswap,ATH_DATE,1
sushiswap,ATL,1
sushiswap,ATL_CHG_PCT,1
sushiswap,ATL_DATE,1
sushiswap,CIRC_SUPPLY,1
sushiswap,CMC,1
sushiswap,FDMC,1
sushiswap,FDV,1
sushiswap,FEES,1
sushiswap,MAX_SUPPLY,1
sushiswap,MC,1
sushiswap,PRICE,1
sushiswap,TOT_SUPPLY,1
sushiswap,TRADING_VOLUME,1
sushiswap,TVL,1
sushiswap,UNIQUE_TRADERS,1
sushiswap,WEEKLY_COMMITS_CORE,1
sushiswap,WEEKLY_COMMITS_SUB,1
sushiswap,WEEKLY_DEVS_CORE,1
sushiswap,WEEKLY_DEVS_SUB,1
synapse,24H_MC_CHG,1
synapse,24H_MC_CHG_PCT,1
synapse,24H_PRICE_CHG,1
synapse,24H_PRICE_CHG_PCT,1
synapse,24H_PRICE_HIGH,1
synapse,24H_PRICE_LOW,1
synapse,24H_VOLUME,1
synapse,30D_PRICE_CHG_PCT,1
synapse,30D_VOLUME,1
synapse,7D_PRICE_CHG_PCT,1
synapse,ATH,1
synapse,ATH_CHG_PCT,1
synapse,ATH_DATE,1
synapse,ATL,1
synapse,ATL_CHG_PCT,1
synapse,ATL_DATE,1
synapse,BRIDGE_DAU,1
synapse,BRIDGE_VOLUME,1
synapse,CIRC_SUPPLY,1
synapse,CMC,1
synapse,FDMC,1
synapse,FDV,1
synapse,FEES,1
synapse,INFLOW,1
synapse,MAX_SUPPLY,1
synapse,MC,1
synapse,OUTFLOW,1
synapse,PRICE,1
synapse,REVENUE,1
synapse,TOT_SUPPLY,1
synapse,TVL,1
synapse,WEEKLY_COMMITS_CORE,1
synapse,WEEKLY_DEVS_CORE,1
synthetix,24H_MC_CHG,1
synthetix,24H_MC_CHG_PCT,1
synthetix,24H_PRICE_CHG,1
synthetix,24H_PRICE_CHG_PCT,1
synthetix,24H_PRICE_HIGH,1
synthetix,24H_PRICE_LOW,1
synthetix,24H_VOLUME,1
synthetix,30D_PRICE_CHG_PCT,1
synthetix,30D_VOLUME,1
synthetix,7D_PRICE_CHG_PCT,1
synthetix,ATH,1
synthetix,ATH_CHG_PCT,1
synthetix,ATH_DATE,1
synthetix,ATL,1
synthetix,ATL_CHG_PCT,1
synthetix,ATL_DATE,1
synthetix,CIRC_SUPPLY,1
synthetix,CMC,1
synthetix,FDMC,1
synthetix,FDV,1
synthetix,FEES,1
synthetix,MAX_SUPPLY,1
synthetix,MC,1
synthetix,PRICE,1
synthetix,REVENUE,1
synthetix,TOT_SUPPLY,1
synthetix,TRADING_VOLUME,1
synthetix,TVL,1
synthetix,UNIQUE_TRADERS,1
synthetix,WEEKLY_COMMITS_CORE,1
synthetix,WEEKLY_COMMITS_SUB,1
synthetix,WEEKLY_DEVS_CORE,1
synthetix,WEEKLY_DEVS_SUB,1
the-sandbox,24H_MC_CHG,1
the-sandbox,24H_MC_CHG_PCT,1
the-sandbox,24H_PRICE_CHG,1
the-sandbox,24H_PRICE_CHG_PCT,1
the-sandbox,24H_PRICE_HIGH,1
the-sandbox,24H_PRICE_LOW,1
the-sandbox,24H_VOLUME,1
the-sandbox,30D_PRICE_CHG_PCT,1
the-sandbox,30D_VOLUME,1
the-sandbox,7D_PRICE_CHG_PCT,1
the-sandbox,ATH,1
the-sandbox,ATH_CHG_PCT,1
the-sandbox,ATH_DATE,1
the-sandbox,ATL,1
the-sandbox,ATL_CHG_PCT,1
the-sandbox,ATL_DATE,1
the-sandbox,CIRC_SUPPLY,1
the-sandbox,CMC,1
the-sandbox,FDMC,1
the-sandbox,FDV,1
the-sandbox,MAX_SUPPLY,1
the-sandbox,MC,1
the-sandbox,NEW_TWITTER_FOLLOWERS,1
the-sandbox,PRICE,1
the-sandbox,TOT_SUPPLY,1
the-sandbox,TVL,1
the-sandbox,TWITTER_FOLLOWERS,1
the-sandbox,WEEKLY_COMMITS_CORE,1
the-sandbox,WEEKLY_DEVS_CORE,1
total,MC,1
trader_joe,24H_MC_CHG,1
trader_joe,24H_MC_CHG_PCT,1
trader_joe,24H_PRICE_CHG,1
trader_joe,24H_PRICE_CHG_PCT,1
trader_joe,24H_PRICE_HIGH,1
trader_joe,24H_PRICE_LOW,1
trader_joe,24H_VOLUME,1
trader_joe,30D_PRICE_CHG_PCT,1
trader_joe,30D_VOLUME,1
trader_joe,7D_PRICE_CHG_PCT,1
trader_joe,ATH,1
trader_joe,ATH_CHG_PCT,1
trader_joe,ATH_DATE,1
trader_joe,ATL,1
trader_joe,ATL_CHG_PCT,1
trader_joe,ATL_DATE,1
trader_joe,CIRC_SUPPLY,1
trader_joe,CMC,1
trader_joe,FDMC,1
trader_joe,FDV,1
trader_joe,FEES,1
trader_joe,MAX_SUPPLY,1
trader_joe,MC,1
trader_joe,PRICE,1
trader_joe,TOT_SUPPLY,1
trader_joe,TRADING_VOLUME,1
trader_joe,TVL,1
trader_joe,UNIQUE_TRADERS,1
trader_joe,WEEKLY_COMMITS_CORE,1
trader_joe,WEEKLY_COMMITS_SUB,1
trader_joe,WEEKLY_DEVS_CORE,1
trader_joe,WEEKLY_DEVS_SUB,1
tron,24H_MC_CHG,1
tron,24H_MC_CHG_PCT,1
tron,24H_PRICE_CHG,1
tron,24H_PRICE_CHG_PCT,1
tron,24H_PRICE_HIGH,1
tron,24H_PRICE_LOW,1
tron,24H_VOLUME,1
tron,30D_PRICE_CHG_PCT,1
tron,30D_VOLUME,1
tron,7D_PRICE_CHG_PCT,1
tron,ATH,1
tron,ATH_CHG_PCT,1
tron,ATH_DATE,1
tron,ATL,1
tron,ATL_CHG_PCT,1
tron,ATL_DATE,1
tron,CIRC_SUPPLY,1
tron,CMC,1
tron,DAILY_TXNS,1
tron,DAU,1
tron,DEX_VOLUMES,1
tron,FDMC,1
tron,FDV,1
tron,FEES,1
tron,MAX_SUPPLY,1
tron,MC,1
tron,NEW_TWITTER_FOLLOWERS,1
tron,PRICE,1
tron,REVENUE,1
tron,STABLECOIN_GROWTH,1
tron,STABLECOIN_MC,1
tron,TOT_SUPPLY,1
tron,TVL,1
tron,TWITTER_FOLLOWERS,1
tron,WEEKLY_COMMITS_CORE,1
tron,WEEKLY_COMMITS_SUB,1
tron,WEEKLY_DEVS_CORE,1
tron,WEEKLY_DEVS_SUB,1
unicorn-milk,24H_MC_CHG,1
unicorn-milk,24H_MC_CHG_PCT,1
unicorn-milk,24H_PRICE_CHG,1
unicorn-milk,24H_PRICE_CHG_PCT,1
unicorn-milk,24H_PRICE_HIGH,1
unicorn-milk,24H_PRICE_LOW,1
unicorn-milk,24H_VOLUME,1
unicorn-milk,30D_PRICE_CHG_PCT,1
unicorn-milk,30D_VOLUME,1
unicorn-milk,7D_PRICE_CHG_PCT,1
unicorn-milk,ATH,1
unicorn-milk,ATH_CHG_PCT,1
unicorn-milk,ATH_DATE,1
unicorn-milk,ATL,1
unicorn-milk,ATL_CHG_PCT,1
unicorn-milk,ATL_DATE,1
unicorn-milk,CIRC_SUPPLY,1
unicorn-milk,CMC,1
unicorn-milk,FDMC,1
unicorn-milk,FDV,1
unicorn-milk,MAX_SUPPLY,1
unicorn-milk,MC,1
unicorn-milk,NEW_TWITTER_FOLLOWERS,1
unicorn-milk,PRICE,1
unicorn-milk,TOT_SUPPLY,1
unicorn-milk,TWITTER_FOLLOWERS,1
uniswap,24H_MC_CHG,1
uniswap,24H_MC_CHG_PCT,1
uniswap,24H_PRICE_CHG,1
uniswap,24H_PRICE_CHG_PCT,1
uniswap,24H_PRICE_HIGH,1
uniswap,24H_PRICE_LOW,1
uniswap,24H_VOLUME,1
uniswap,30D_PRICE_CHG_PCT,1
uniswap,30D_VOLUME,1
uniswap,7D_PRICE_CHG_PCT,1
uniswap,ATH,1
uniswap,ATH_CHG_PCT,1
uniswap,ATH_DATE,1
uniswap,ATL,1
uniswap,ATL_CHG_PCT,1
uniswap,ATL_DATE,1
uniswap,CIRC_SUPPLY,1
uniswap,CMC,1
uniswap,FDMC,1
uniswap,FDV,1
uniswap,FEES,1
uniswap,MAX_SUPPLY,1
uniswap,MC,1
uniswap,PRICE,1
uniswap,TOT_SUPPLY,1
uniswap,TRADING_VOLUME,1
uniswap,TVL,1
uniswap,UNIQUE_TRADERS,1
uniswap,WEEKLY_COMMITS_CORE,1
uniswap,WEEKLY_COMMITS_SUB,1
uniswap,WEEKLY_DEVS_CORE,1
uniswap,WEEKLY_DEVS_SUB,1
uwulend,24H_MC_CHG,1
uwulend,24H_MC_CHG_PCT,1
uwulend,24H_PRICE_CHG,1
uwulend,24H_PRICE_CHG_PCT,1
uwulend,24H_PRICE_HIGH,1
uwulend,24H_PRICE_LOW,1
uwulend,24H_VOLUME,1
uwulend,30D_PRICE_CHG_PCT,1
uwulend,30D_VOLUME,1
uwulend,7D_PRICE_CHG_PCT,1
uwulend,ATH,1
uwulend,ATH_CHG_PCT,1
uwulend,ATH_DATE,1
uwulend,ATL,1
uwulend,ATL_CHG_PCT,1
uwulend,ATL_DATE,1
uwulend,BORROWS,1
uwulend,CIRC_SUPPLY,1
uwulend,CMC,1
uwulend,DEPOSITS,1
uwulend,FDMC,1
uwulend,FDV,1
uwulend,MAX_SUPPLY,1
uwulend,MC,1
uwulend,PRICE,1
uwulend,TOT_SUPPLY,1
uwulend,TVL,1
venus,24H_MC_CHG,1
venus,24H_MC_CHG_PCT,1
venus,24H_PRICE_CHG,1
venus,24H_PRICE_CHG_PCT,1
venus,24H_PRICE_HIGH,1
venus,24H_PRICE_LOW,1
venus,24H_VOLUME,1
venus,30D_PRICE_CHG_PCT,1
venus,30D_VOLUME,1
venus,7D_PRICE_CHG_PCT,1
venus,ATH,1
venus,ATH_CHG_PCT,1
venus,ATH_DATE,1
venus,ATL,1
venus,ATL_CHG_PCT,1
venus,ATL_DATE,1
venus,BORROWS,1
venus,CIRC_SUPPLY,1
venus,CMC,1
venus,DEPOSITS,1
venus,FDMC,1
venus,FDV,1
venus,MAX_SUPPLY,1
venus,MC,1
venus,PRICE,1
venus,TOT_SUPPLY,1
venus,WEEKLY_COMMITS_CORE,1
venus,WEEKLY_DEVS_CORE,1
vertex,24H_MC_CHG,1
vertex,24H_MC_CHG_PCT,1
vertex,24H_PRICE_CHG,1
vertex,24H_PRICE_CHG_PCT,1
vertex,24H_PRICE_HIGH,1
vertex,24H_PRICE_LOW,1
vertex,24H_VOLUME,1
vertex,30D_PRICE_CHG_PCT,1
vertex,30D_VOLUME,1
vertex,7D_PRICE_CHG_PCT,1
vertex,ATH,1
vertex,ATH_CHG_PCT,1
vertex,ATH_DATE,1
vertex,ATL,1
vertex,ATL_CHG_PCT,1
vertex,ATL_DATE,1
vertex,CIRC_SUPPLY,1
vertex,CMC,1
vertex,DEX_VOLUMES,1
vertex,FDMC,1
vertex,FDV,1
vertex,FEES,1
vertex,MAX_SUPPLY,1
vertex,MC,1
vertex,PRICE,1
vertex,REVENUE,1
vertex,TOT_SUPPLY,1
vertex,TRADING_VOLUME,1
vertex,TVL,1
vertex,UNIQUE_TRADERS,1
vertex,WEEKLY_COMMITS_CORE,1
vertex,WEEKLY_DEVS_CORE,1
wormhole,BRIDGE_DAU,1
wormhole,BRIDGE_VOLUME,1
wormhole,FEES,1
wormhole,INFLOW,1
wormhole,OUTFLOW,1
wormhole,TVL,1
wormhole,WEEKLY_COMMITS_CORE,1
wormhole,WEEKLY_COMMITS_SUB,1
wormhole,WEEKLY_DEVS_CORE,1
wormhole,WEEKLY_DEVS_SUB,1
yield-guild-games,24H_MC_CHG,1
yield-guild-games,24H_MC_CHG_PCT,1
yield-guild-games,24H_PRICE_CHG,1
yield-guild-games,24H_PRICE_CHG_PCT,1
yield-guild-games,24H_PRICE_HIGH,1
yield-guild-games,24H_PRICE_LOW,1
yield-guild-games,24H_VOLUME,1
yield-guild-games,30D_PRICE_CHG_PCT,1
yield-guild-games,30D_VOLUME,1
yield-guild-games,7D_PRICE_CHG_PCT,1
yield-guild-games,ATH,1
yield-guild-games,ATH_CHG_PCT,1
yield-guild-games,ATH_DATE,1
yield-guild-games,ATL,1
yield-guild-games,ATL_CHG_PCT,1
yield-guild-games,ATL_DATE,1
yield-guild-games,CIRC_SUPPLY,1
yield-guild-games,CMC,1
yield-guild-games,FDMC,1
yield-guild-games,FDV,1
yield-guild-games,MAX_SUPPLY,1
yield-guild-games,MC,1
yield-guild-games,NEW_TWITTER_FOLLOWERS,1
yield-guild-games,PRICE,1
yield-guild-games,TOT_SUPPLY,1
yield-guild-games,TWITTER_FOLLOWERS,1
zcash,24H_MC_CHG,1
zcash,24H_MC_CHG_PCT,1
zcash,24H_PRICE_CHG,1
zcash,24H_PRICE_CHG_PCT,1
zcash,24H_PRICE_HIGH,1
zcash,24H_PRICE_LOW,1
zcash,24H_VOLUME,1
zcash,30D_PRICE_CHG_PCT,1
zcash,30D_VOLUME,1
zcash,7D_PRICE_CHG_PCT,1
zcash,ATH,1
zcash,ATH_CHG_PCT,1
zcash,ATH_DATE,1
zcash,ATL,1
zcash,ATL_CHG_PCT,1
zcash,ATL_DATE,1
zcash,CIRC_SUPPLY,1
zcash,CMC,1
zcash,DAILY_TXNS,1
zcash,FDMC,1
zcash,FDV,1
zcash,GAS_USD,1
zcash,MAX_SUPPLY,1
zcash,MC,1
zcash,PRICE,1
zcash,TOT_SUPPLY,1
zcash,WEEKLY_COMMITS_CORE,1
zcash,WEEKLY_COMMITS_SUB,1
zcash,WEEKLY_DEVS_CORE,1
zcash,WEEKLY_DEVS_SUB,1
zksync,DAILY_TXNS,1
zksync,DAU,1
zksync,DEX_VOLUMES,1
zksync,FEES,1
zksync,NEW_TWITTER_FOLLOWERS,1
zksync,REVENUE,1
zksync,STABLECOIN_GROWTH,1
zksync,STABLECOIN_MC,1
zksync,TVL,1
zksync,TWITTER_FOLLOWERS,1
zksync,WEEKLY_COMMITS_CORE,1
zksync,WEEKLY_COMMITS_SUB,1
zksync,WEEKLY_DEVS_CORE,1
zksync,WEEKLY_DEVS_SUB,1
zksync_era_bridge,BRIDGE_DAU,1
zksync_era_bridge,BRIDGE_VOLUME,1
zksync_era_bridge,CUMULATIVE_NET_FLOW,1
zksync_era_bridge,INFLOW,1
zksync_era_bridge,OUTFLOW,1
zksync_era_bridge,TVL,1
zora,DAILY_TXNS,1
zora,DAU,1
zora,FEES,1
zora,NEW_TWITTER_FOLLOWERS,1
zora,REVENUE,1
zora,TWITTER_FOLLOWERS,1
zora,WEEKLY_COMMITS_CORE,1
zora,WEEKLY_COMMITS_SUB,1
zora,WEEKLY_CONTRACTS_DEPLOYED,1
zora,WEEKLY_DEVS_CORE,1
zora,WEEKLY_DEVS_SUB,1
zora,WEEKLY_UNIQUE_CONTRACT_DEPLOYERS,1
